class	subscriber	message_body	timestamp	type
0	35	"Looking for missing lock and lock containers. if you have any of my containers, please return them soon. I only have like three leftover size containers that i can find. I had many sets, now i have almost nothing. Thank you."	9/10/12 21:32	Outgoing
0	40	You're welcome	9/10/12 21:33	Incoming
0	92	I don't think we have any. Text adam.	9/10/12 21:50	Incoming
0	28	"I never worry, would I be able to get it sometime tomorrow afternoon? I'm planning on working a half day and heading to chicago sometime."	9/10/12 22:27	Incoming
0	28	"About what time, I have work and class tomorrow?"	9/10/12 22:30	Outgoing
0	28	Not sure probably around 1 or 2 or so?	9/10/12 22:32	Incoming
0	28	"I am at work till around 4/5, then class starts at 6:30"	9/10/12 22:33	Outgoing
0	28	I could bring it to work if u want to pick it up there	9/10/12 22:33	Outgoing
0	28	That would probably work out.	9/10/12 22:34	Incoming
0	12	"Sorry for getting back to you do late, left my phone on table in other part of house. I am up if you are, otherwise I will text some details momentarily"	9/10/12 22:40	Outgoing
1	12	"black tar, good stuff, the usual cost and amt"	9/10/12 22:42	Outgoing
1	12	tecate isnt beer either	9/10/12 22:42	Incoming
0	62	"Hey, wanted you to know that 130.00$ was deposited in my bank account yesterday. Take that into consideration with your debits from that account please."	9/11/12 7:55	Outgoing
0	62	Yuppies....I gotta get a balance cuz I know I'm getting low...but at least I got a bunch of stuff paid off :-/	9/11/12 8:46	Incoming
0	49	I have lots	9/11/12 9:25	Incoming
0	28	"I am meeting mike up at chipotle in a few minutes, I can bring the laptop with me if u think u'll be in the area within the next hour and a half or do"	9/11/12 12:02	Outgoing
0	28	"Possibly, im hoping to leave around 12:30 or so and I'd get there around 1:15 ish (maybe)"	9/11/12 12:04	Incoming
0	28	"Yeah I'll bring it with, it'll be a long lunch"	9/11/12 12:04	Outgoing
0	28	Sweeeet	9/11/12 12:05	Incoming
0	28	I'm still at work don't know how much longer...	9/11/12 12:52	Incoming
0	28	Sorry got called back to work so gotta get it from my office 	9/11/12 13:01	Outgoing
0	28	That's fine.	9/11/12 13:02	Incoming
0	28	Leaving now. You at work?	9/11/12 13:24	Incoming
0	28	I'm here now let me know if it's cool to come in otherwise I'll be outside.	9/11/12 13:58	Incoming
0	28	I guess you're in a meeting or something. I'm heading over to the walgreens for some stuff. Call me if you're available.	9/11/12 14:15	Incoming
1	28	yeah so busy� bad day to be recovering from a trip on acid	9/11/12 14:18	Outgoing
1	12	got any more vicodin	9/11/12 14:18	Outgoing
0	28	Actually just call me from parking lot it is in my car	9/11/12 14:18	Outgoing
0	28	Ok I'm heading back now	9/11/12 14:19	Incoming
0	49	I picked up moms rx while I was at store	9/11/12 17:07	Incoming
0	88	Hey i will be in town tonight. Should b in by 4pm	9/12/12 7:55	Incoming
0	88	Ok give me a call.	9/12/12 8:44	Outgoing
0	36	Where in IL are you from? I met someone from here who is from there as well. Just curious.	9/12/12 10:13	Outgoing
0	36	Aurora	9/12/12 10:14	Incoming
0	4	Hey! What are you up to tonight?	9/12/12 15:33	Incoming
0	4	Tutoring till 8:30pm or so. Why?	9/12/12 15:35	Outgoing
0	4	Wanna grab beer at old chicagos when you're done?	9/12/12 15:50	Incoming
0	4	"Yeah I think so, gotta check budget tho. birthday weekend, so it's tight"	9/12/12 15:53	Outgoing
0	4	"Ah ok, well let me know, we can do pre-birthday beer! :)"	9/12/12 15:55	Incoming
0	4	Sounds good	9/12/12 15:55	Outgoing
1	4	"Hey what about coming over to my place and drinking beer there? It's free.... And, we have weed"	9/12/12 15:58	Outgoing
1	12	pass the vikes	9/12/12 15:58	Incoming
1	4	Lol ganja is always good! Yeah we can do that!	9/12/12 16:12	Incoming
0	4	"K I should be done with tutoring around 8:30, hit me up around then or vice versa"	9/12/12 16:13	Outgoing
0	88	Hey Amanda is going to pick me up and take me to mom's	9/12/12 16:38	Incoming
0	4	Sounds good!	9/12/12 16:59	Incoming
0	8	What's the word?	9/12/12 20:31	Incoming
0	8	"Network is weird today, everything is sluggish, them keeps losing dongle, multiple computers just are slow when logging in and accessing network resources "	9/13/12 13:29	Outgoing
0	8	Is your computer downloading updates?	9/13/12 13:55	Incoming
0	8	Is your computer on?	9/13/12 14:04	Incoming
0	8	Not d/l updates	9/13/12 14:11	Outgoing
0	8	But maybe was earlier	9/13/12 14:11	Outgoing
0	62	"You should have about $500 left in my account. There appears to a pending transaction i cannot see, so don't rely 100% on this amount."	9/15/12 10:17	Outgoing
0	62	OK sweet	9/15/12 11:41	Incoming
0	40	"Status, please. Amanda wants me to do some running with her. Do I take the kids and go?"	9/15/12 15:46	Outgoing
0	40	Getting ready to head that way	9/15/12 15:47	Incoming
0	62	Where u at?	9/15/12 21:47	Outgoing
0	62	Possible lockout for NHL teams looming.	9/15/12 21:49	Outgoing
0	62	Oh no!!!!!!	9/15/12 22:26	Incoming
0	62	Blackhawks	9/15/12 22:26	Incoming
0	62	Lock out starts in the morning. jane is sleeping in the livingroom.	9/15/12 22:33	Outgoing
0	62	OK I will get her when we get home... starting now	9/15/12 22:34	Incoming
0	62	"At some time over the last month or so, did I modify your household duties and forget that i did?"	9/16/12 10:10	Outgoing
0	62	Meaning???	9/16/12 10:18	Incoming
0	62	"Household help like cleaning the cat box, taking out trash, helping with dishes, mowing?"	9/16/12 10:19	Outgoing
0	62	box so sorry for that	9/16/12 10:20	Incoming
0	62	Not that I know of which is why Michael still mows...we help with the trash...and we help with our dishes.  The only thing I've been slacking on is the cat	9/16/12 10:20	Incoming
0	62	"Ok. Seems like i am doing more these days.like two weeks in a row minus the matresses, i have done trash and today again like the last three times, i did the cat boxes."	9/16/12 10:23	Outgoing
0	62	or I could grabbed the cans first and went back for the mattress...and like I said...I keep forgetting the cat box and I'm sorry	9/16/12 10:25	Incoming
0	62	We were coming to help with the trash but while we were down getting the mattress you took out the cans...sorry but I didn't know you were gonna do that	9/16/12 10:25	Incoming
0	62	Thank you	9/16/12 10:52	Incoming
0	62	Ok. Just need to mention it before it pisses me off and we fight.	9/16/12 10:52	Outgoing
0	49	When do u want to go to store?	9/16/12 12:40	Outgoing
0	49	Anytime you want	9/16/12 12:41	Incoming
0	49	Same here. Want me to come get you?	9/16/12 12:42	Outgoing
0	49	Yes	9/16/12 12:47	Outgoing
0	49	Is it jst you and mom?	9/16/12 12:47	Incoming
0	49	On our way. We need to stop at store too.	9/16/12 12:48	Outgoing
0	49	Sre cmoe get me	9/16/12 12:48	Incoming
0	49	Ok	9/16/12 12:49	Incoming
0	62	"Ann said for $80: You get an oral exam, cancer screening, X-rays, polishing, and fluoride"	9/18/12 21:18	Incoming
0	62	1/4 of my mouth is done. It should be cheaper. Lol	9/18/12 21:21	Outgoing
0	62	Lolol I'll tell her	9/18/12 21:23	Incoming
0	62	I just signed up timmy for swim lessons.	9/19/12 16:04	Outgoing
0	39	"""Its what i've wanted my whole life!"""	9/20/12 15:06	Incoming
0	39	I wish I was there to see her in it.	9/20/12 15:06	Outgoing
0	39	"So, I take it she likes it?"	9/20/12 15:06	Outgoing
0	39	Oh my. That's so cool	9/20/12 15:09	Outgoing
0	39	So funny. Mom and Amanda knew she would love it when they saw it. Then it went on sale the day after they bought it.	9/20/12 15:27	Outgoing
0	39	that's what they said. grandma told mindy to call Amanda and ask if she could come over so when she got here she took mindy upstairs	9/20/12 15:29	Incoming
0	39	She wants to wear it home	9/20/12 15:37	Incoming
0	39	Temp is 54 degrees. Dress kids appropriately.	9/22/12 9:18	Outgoing
0	39	"i was just gonna tell you, adam's parents came up and offered to hang with the kids today, is it ok if they do that? I can bring them to see you tomorro"	9/22/12 9:20	Incoming
0	39	w if you wish or tonight if you arent too tired to keep them and want to do that.	9/22/12 9:21	Incoming
0	39	Tomorrow is fine.	9/22/12 9:22	Outgoing
0	39	ok. thanks.	9/22/12 9:23	Incoming
0	62	Ur sin is home	9/22/12 19:31	Outgoing
0	39	"We went out for a few to run a few more errands and grab dinner. We'll stop by before we head out, probably about 7ish"	9/23/12 18:04	Incoming
0	39	Ok.	9/23/12 19:33	Outgoing
0	39	Heading back	9/23/12 19:33	Incoming
0	43	Did you send me the email for encryption?	9/26/12 16:58	Incoming
0	135	I got caught by a train on my way in. Thawed 129 and 139 before leaving home. May be alittle late getting in today	9/28/12 7:50	Incoming
0	135	No problem. I should be in by 8:30.	9/28/12 7:57	Outgoing
0	135	"Hey cindy, was just up in office and lights were back on when I got in it."	9/28/12 12:11	Incoming
0	43	Send me the encryption email again thks	9/28/12 14:08	Incoming
0	49	"Swim lesson starts at 9:45 today in case you forgot. If you can't make it, no problem."	9/29/12 7:49	Outgoing
0	49	I wil be there	9/29/12 7:53	Incoming
0	62	Dogs are on their way!!!!!	9/29/12 14:41	Incoming
0	62	What???	9/29/12 14:55	Incoming
0	62	This is not good.	9/29/12 14:55	Outgoing
0	49	"Hey wanted to make cheesecake but can,t find my springform pan. Do you have it?"	10/1/12 20:25	Incoming
0	49	"I hope not, it may be with my mixing bowl. Lol. Let me look around."	10/1/12 20:26	Outgoing
0	49	Lol	10/1/12 20:27	Incoming
0	49	I have three nested ones. Are they yours.	10/1/12 20:32	Outgoing
0	49	Do not understand? Do the sides come nhooked?	10/1/12 20:34	Incoming
0	49	"Yes. There are three sizes. Small, medium and large. I think yours was xtra large. If a chez cake is involved."	10/1/12 20:36	Outgoing
0	49	"Lol, I ll come get one tomorrow."	10/1/12 20:37	Incoming
0	49	Take all three. Obviously i never use them if I didnt know i had em.	10/1/12 20:38	Outgoing
0	135	I started in june right?	10/1/12 20:40	Incoming
0	135	"Ya, i think like the second week or so."	10/1/12 20:41	Outgoing
0	49	Hey when do you want your cheesecake? You can stop by and get it if you want	10/3/12 17:03	Incoming
0	49	On my way.	10/3/12 17:06	Outgoing
0	43	What is the link for the database?  I have a student that needs it	10/3/12 18:31	Incoming
0	49	I have rice beans and meat for taco nite do you have shells or do I need to get some?	10/5/12 15:41	Incoming
0	49	Tomatoe sauce?	10/5/12 17:32	Incoming
0	49	In the dinning room.	10/5/12 17:50	Outgoing
0	62	Crap	10/6/12 9:32	Incoming
0	62	Cost me $20 this morning.	10/6/12 9:32	Outgoing
0	62	"Btw,tooth fairy messed up last night."	10/6/12 9:32	Outgoing
0	62	I had cash for it set aside...I wish you would have said something...I only gave him $5	10/6/12 9:33	Incoming
0	33	Made stuff pepper soup for a chilly Nebraska day!	10/6/12 11:42	Incoming
0	62	Go pick up the chair for Timmy. We just got into store.	10/6/12 12:15	Outgoing
0	62	Ok	10/6/12 12:15	Incoming
0	62	Mark wants the three of us to come over to watch a rugby game...if monkey doesn't want to go can he hang out with you??? Can you ask him if he wants to go???	10/6/12 12:17	Incoming
0	62	It that OK with you for a few hours then???	10/6/12 12:45	Incoming
0	62	He wants to hang with me.	10/6/12 12:45	Outgoing
0	62	Yes.	10/6/12 13:40	Outgoing
0	88	Waiting to hear about his babies?????	10/6/12 18:50	Outgoing
0	88	He only had one	10/6/12 18:51	Incoming
0	88	"Oh, u was wondering why i never heard anything else."	10/6/12 18:54	Outgoing
0	88	Yea she only had the one puppy. And she is so cuite	10/6/12 18:56	Incoming
0	88	They may keep her	10/6/12 18:57	Incoming
0	88	Who is getting her? Not me.	10/6/12 18:57	Outgoing
0	88	We are doing a zombie hayride in chicago tonight. Paint balls 75 per.person.	10/6/12 19:37	Outgoing
0	62	@ michigan ave now.	10/6/12 21:47	Outgoing
0	62	Timmy is out.	10/6/12 21:47	Outgoing
0	33	Who lived on main st that turned lesbian?	10/7/12 14:10	Incoming
0	33	Don't know. Why	10/7/12 15:24	Outgoing
0	33	I thought someone back home said Shawna Addams was.  Couldn't figure out who told me.  Oh well not a big deal.	10/7/12 15:27	Incoming
0	33	Not me.	10/7/12 15:51	Outgoing
0	43	Call me if you have time. Having a small security problem for class. Tks	10/7/12 16:49	Incoming
0	43	"I adjusted permissions on team 2, team 3 and team 4 folders. What permission issue were you having that Bob addressed?"	10/8/12 8:26	Outgoing
0	43	Also check foldersforo ther classes	10/8/12 8:27	Incoming
0	43	Nothing for me for other students	10/8/12 8:43	Incoming
0	70	Where r u?	10/8/12 9:27	Outgoing
0	70	Parking lot	10/8/12 9:28	Incoming
0	43	"Genevieve, permissions have been re-established for you. Please verify and let me know if something is not working for you. I also sent you an email regarding the permissions on folders within the course

 cindy"	10/8/12 10:24	Outgoing
0	43	No hurry. Whenever you get a chance. I am here all day.	10/8/12 10:26	Outgoing
0	43	Can you give me a few minutes?	10/8/12 10:26	Incoming
0	43	I'll check in about 10 minutes	10/8/12 10:27	Incoming
0	151	"Error Invalid Number. Please re-send using a valid 10 digit mobile number or valid short code. Long time, no communication. Is everything ok with y"	10/8/12 20:41	Incoming
0	155	"Long time, no communication. Is everything ok with you? Love you miss you."	10/8/12 20:41	Outgoing
0	53	Long time no hear. Is everything ok with you?	10/8/12 20:42	Outgoing
0	53	Yes. Packing noe to leave at 530 AM. Going to florida for 3 wks. how r u	10/8/12 23:04	Incoming
0	53	I am ok. Things are busy. Nothing new. Glad you are ok. Miss you bunches.	10/9/12 7:27	Outgoing
0	62	Bus was here at 7:22 am today.	10/9/12 7:28	Outgoing
0	62	Oh no	10/9/12 7:32	Incoming
0	53	Miss u too. Sold moms house last week. I will b home 21 Nov. Through Thanksgiving weekend. Would love to c u	10/9/12 7:44	Incoming
0	53	"I will be off thurs, fri, sat, sun for sure that week. Could take more time off to see you."	10/9/12 9:54	Outgoing
0	62	What'd they say	10/9/12 9:55	Incoming
0	62	Called the school and bitched.	10/9/12 9:55	Outgoing
0	43	I took one myself.  Don't send it to my Chase account	10/9/12 14:32	Incoming
0	53	(2/2) s Amanda doing?	10/10/12 14:27	Incoming
0	53	"(1/2) That would b great, but if u need to work, i understand. In Florida now thinking bout u and gail so much. Miss u very much. Tell mom hi and miss her. How i"	10/10/12 14:27	Incoming
0	49	"I hate to ask, but I need to borrow some money for a couple of months. Can I borrow about 600.00$ for like two months?"	10/11/12 7:54	Outgoing
0	53	"I have vacation days I can take. God knows I cannot afford to go anywhere so why save them. Amanda is doing ok. She is still on anti-depressant medication. It is ver difficult for her. Trying to keep her busy, not an easy task."	10/11/12 8:11	Outgoing
0	62	"When you have removed all you money from my account, please return my debt card."	10/11/12 8:14	Outgoing
0	156	Please call me when you get this message 5551212 cindy smith	10/11/12 14:02	Outgoing
1	49	"Yes, I know you can sell enough dope to pay me back"	10/11/12 14:08	Incoming
0	33	At Mercy Hospital in Chicago waiting to get checked in.	10/12/12 8:26	Incoming
0	33	Me too	10/12/12 9:09	Incoming
0	33	Hope u get  some answers.	10/12/12 9:09	Outgoing
0	33	Mandy was diagnosed with sleep apneia. She has a cpack she gas ri sleep with.	10/12/12 9:15	Outgoing
0	33	I have two cpap machines now.	10/12/12 11:22	Incoming
0	33	Heading home now.	10/12/12 15:10	Incoming
0	62	Your balance is $1052.54	10/13/12 9:11	Outgoing
0	62	Np.	10/13/12 9:12	Outgoing
0	62	OK thanks	10/13/12 9:12	Incoming
0	62	Can I eat the meatballs	10/13/12 17:11	Incoming
0	62	Thanks....you find your pot???	10/13/12 17:17	Incoming
0	62	Yes	10/13/12 17:17	Outgoing
0	62	No.	10/13/12 17:18	Outgoing
0	62	Aww that sucks	10/13/12 17:18	Incoming
0	39	Mike Smith passed away. Visitation is Tuesday from 2 - 8 pm	10/14/12 9:03	Outgoing
0	39	"At Smiths, funeral services will be Wednesday at 10 am."	10/14/12 9:04	Outgoing
0	39	"Smith's, sorry."	10/14/12 9:05	Outgoing
0	49	The meatloaf pan is chipped.	10/14/12 10:27	Outgoing
0	49	Oh shit	10/14/12 10:28	Incoming
0	39	Ok. we are on our way out that way. we are going to Chicago so i'm not sure if we are stopping by before or after.	10/14/12 11:03	Incoming
0	49	"I have more bad news. Timmys coach Mike, his son Alan passed away friday."	10/14/12 11:06	Outgoing
0	49	"Wow,what happened?"	10/14/12 11:08	Incoming
0	49	Don't know yet. Michael just got home - maybe he can get a hold if larry and find out. Saw it in the paper today.	10/14/12 11:09	Outgoing
0	39	It is raining here.	10/14/12 11:30	Outgoing
